,0,1,2,3,4,5,6,7,8,9,10,11
39426,0.048483,0.101791,0.101625,0.095384,0.158141,0.134099,0.093593,0.121828,0.086674,0.1434929999999999,0.157022,0.199521
39309,0.0478059999999999,0.111408,0.107277,0.09612,0.153727,0.138978,0.095982,0.126366,0.105597,0.139014,0.158373,0.159901
39279,0.048658,0.067675,0.107941,0.095078,0.15758,0.0996809999999999,0.124736,0.124068,0.072655,0.139124,0.159584,0.143804
39686,0.0492769999999999,0.080699,0.105508,0.096043,0.146449,0.133236,0.0915889999999999,0.124931,0.071018,0.160107,0.155031,0.198119
39863,0.047392,0.092614,0.101407,0.096589,0.142934,0.126749,0.1014269999999999,0.121799,0.079198,0.120958,0.162783,0.2225639999999999
39158,0.049654,0.082291,0.111206,0.096091,0.157745,0.130741,0.084746,0.129354,0.058048,0.12536,0.148891,0.149892
39158,0.056699,0.106228,0.095368,0.1065199999999999,0.1908149999999999,0.133897,0.106827,0.077179,0.105996,0.176725,0.155039,0.1377
39169,0.047487,0.081825,0.102192,0.096347,0.1552089999999999,0.1204379999999999,0.1040649999999999,0.129596,0.057529,0.134999,0.164591,0.156341
39585,0.046973,0.079095,0.108319,0.097839,0.151586,0.148775,0.103673,0.1228819999999999,0.049309,0.132377,0.161884,0.170731
39585,0.054872,0.110663,0.0970439999999999,0.1088369999999999,0.165547,0.15528,0.136194,0.0857339999999999,0.172483,0.229149,0.169636,0.282261
39572,0.050099,0.079127,0.105378,0.097879,0.144566,0.152185,0.106258,0.120257,0.062148,0.116285,0.16115,0.208204
38953,0.0526079999999999,0.092379,0.1053149999999999,0.093763,0.135622,0.132032,0.1174799999999999,0.1355589999999999,0.061675,0.089745,0.153187,0.218099
38876,0.051581,0.0585949999999999,0.1110169999999999,0.09812,0.133459,0.124876,0.122638,0.122778,0.05968,0.116492,0.157479,0.198435
38876,0.0499789999999999,0.077775,0.095291,0.099825,0.153535,0.223929,0.22492,0.236891,0.2337109999999999,0.1821259999999999,0.277507,0.295232
39594,0.046079,0.0746199999999999,0.106788,0.096561,0.150968,0.133917,0.106374,0.122947,0.0512549999999999,0.13031,0.1542329999999999,0.169681
39137,0.0482789999999999,0.083938,0.105814,0.094945,0.156838,0.125072,0.0822749999999999,0.13005,0.073695,0.121829,0.1569539999999999,0.177625
39137,0.063475,0.119979,0.102448,0.11714,0.238379,0.132207,0.094522,0.073399,0.1923849999999999,0.261494,0.198573,0.251674
38952,0.048841,0.102208,0.107191,0.096212,0.138337,0.1352529999999999,0.127779,0.1294,0.055531,0.1029679999999999,0.155795,0.2062989999999999
39400,0.05097,0.08938,0.103852,0.09397,0.16114,0.141813,0.12396,0.129837,0.067381,0.125083,0.159835,0.199868
38825,0.049627,0.116006,0.1051019999999999,0.094551,0.138414,0.135488,0.152771,0.127194,0.079113,0.123973,0.160133,0.235136
38959,0.048704,0.0954899999999999,0.1041179999999999,0.094451,0.136003,0.136465,0.134449,0.130157,0.076904,0.112563,0.1657389999999999,0.2425369999999999
39647,0.05026,0.0808339999999999,0.107153,0.097827,0.144705,0.141414,0.102215,0.122119,0.053052,0.130606,0.158502,0.17282
39236,0.047701,0.093569,0.108084,0.095404,0.153712,0.138338,0.121137,0.129652,0.057367,0.10352,0.156739,0.173108
39420,0.051984,0.1062989999999999,0.104667,0.097938,0.151383,0.151298,0.147036,0.138922,0.087159,0.119427,0.159127,0.233461
39784,0.050179,0.0841939999999999,0.105128,0.096403,0.149846,0.151133,0.104174,0.129193,0.079295,0.143794,0.157653,0.219981
38893,0.054143,0.085176,0.109335,0.095028,0.131927,0.135157,0.156255,0.136978,0.092038,0.124223,0.156156,0.260696
39105,0.0490069999999999,0.090629,0.105516,0.097328,0.148454,0.095368,0.073388,0.129579,0.069351,0.137989,0.151612,0.13344
39073,0.044785,0.103199,0.106257,0.0967239999999999,0.143824,0.096881,0.111748,0.123925,0.055879,0.107681,0.157877,0.199547
39073,0.069577,0.111431,0.071062,0.115865,0.257819,0.117501,0.100862,0.0559159999999999,0.143641,0.227422,0.246152,0.212363
38817,0.049254,0.068425,0.111721,0.096132,0.137664,0.1307269999999999,0.141257,0.124715,0.083742,0.135979,0.159339,0.24318
38944,0.049763,0.09311,0.111903,0.09522,0.150729,0.122831,0.151033,0.139184,0.058714,0.100424,0.155518,0.213774
39168,0.048348,0.0673,0.110591,0.097355,0.159264,0.108825,0.103368,0.127044,0.052492,0.128293,0.16341,0.139671
2831,0.056014,0.062223,0.0506649999999999,0.100906,0.121118,0.153724,0.156888,0.122374,0.090615,0.132011,0.165036,0.1894259999999999
2831,0.050119,0.081058,0.093122,0.079702,0.172966,0.173502,0.175928,0.0834849999999999,0.173223,0.099922,0.12801,0.198517
38980,0.043616,0.09939,0.106232,0.094424,0.136993,0.112701,0.139471,0.125204,0.071661,0.131684,0.165851,0.234836
38050,0.050811,0.101397,0.106853,0.099381,0.12691,0.15946,0.141818,0.137325,0.07771,0.167034,0.144876,0.1735529999999999
39284,0.045641,0.064089,0.102643,0.090777,0.150578,0.123889,0.137266,0.123196,0.093339,0.126066,0.163073,0.143699
39805,0.046796,0.078174,0.108719,0.09597,0.143078,0.141874,0.1087689999999999,0.128661,0.060827,0.140633,0.158346,0.154654
38843,0.049113,0.115906,0.110419,0.09287,0.143701,0.136134,0.151182,0.133707,0.084341,0.136568,0.152372,0.251032
38843,0.053793,0.067077,0.091859,0.102133,0.104637,0.2398519999999999,0.189465,0.1611,0.273366,0.216596,0.1488219999999999,0.1920339999999999
38964,0.04609,0.11552,0.110111,0.097968,0.133745,0.1420539999999999,0.138519,0.127196,0.066149,0.086321,0.159297,0.2215909999999999
39022,0.048981,0.109918,0.109746,0.099342,0.135798,0.105073,0.117966,0.127988,0.059832,0.110844,0.163308,0.220491
39061,0.044544,0.0853609999999999,0.106331,0.096466,0.148285,0.101687,0.119447,0.120545,0.054185,0.098873,0.1483489999999999,0.18859
39869,0.0479169999999999,0.0753409999999999,0.106602,0.0981269999999999,0.142919,0.135426,0.108312,0.1209929999999999,0.057691,0.136782,0.155425,0.194002
39849,0.0473149999999999,0.0919929999999999,0.104358,0.09595,0.151576,0.1503229999999999,0.119914,0.1326939999999999,0.0507359999999999,0.137205,0.161427,0.192851
39596,0.0481649999999999,0.080758,0.108516,0.095294,0.148299,0.144542,0.110887,0.124297,0.0490829999999999,0.127848,0.16007,0.1858139999999999
39665,0.046364,0.0775889999999999,0.107339,0.0920989999999999,0.148895,0.144868,0.102058,0.11808,0.062039,0.09121,0.163924,0.182435
39709,0.047649,0.083595,0.112995,0.097643,0.145851,0.147482,0.101552,0.1234379999999999,0.062076,0.149497,0.157681,0.184214
39709,0.04868,0.056455,0.0889269999999999,0.117335,0.179039,0.15879,0.142015,0.0965279999999999,0.16608,0.16188,0.16437,0.301633
39894,0.0506449999999999,0.091389,0.104653,0.096178,0.146965,0.160167,0.118155,0.1185379999999999,0.060611,0.128506,0.157227,0.195374
39691,0.047735,0.081159,0.0994599999999999,0.0960399999999999,0.15205,0.152064,0.11302,0.1223799999999999,0.084711,0.163566,0.159257,0.2209189999999999
39569,0.050082,0.080802,0.104915,0.0982349999999999,0.150276,0.1531509999999999,0.117329,0.120591,0.068417,0.133303,0.159397,0.2217289999999999
39460,0.047872,0.084197,0.103906,0.096193,0.1497,0.088186,0.118437,0.131981,0.082789,0.131857,0.160966,0.218876
23321,0.051367,0.096467,0.057739,0.098307,0.157705,0.1122369999999999,0.142203,0.142159,0.108362,0.109976,0.102102,0.213518
38946,0.045002,0.087178,0.106677,0.09475,0.1561759999999999,0.147578,0.1360839999999999,0.121651,0.054013,0.1007429999999999,0.159613,0.193196
39900,0.0496739999999999,0.101198,0.104484,0.0939059999999999,0.150255,0.14141,0.1084029999999999,0.1224349999999999,0.074118,0.140943,0.155981,0.2147929999999999
39514,0.048909,0.083401,0.106046,0.0896739999999999,0.1461,0.0896,0.128338,0.1270609999999999,0.082842,0.145175,0.160699,0.211524
4821,0.052596,0.069715,0.079626,0.109654,0.14867,0.116824,0.120891,0.074914,0.064122,0.151876,0.1748219999999999,0.1546809999999999
39216,0.049719,0.107374,0.104776,0.099838,0.1474929999999999,0.14743,0.105433,0.125667,0.079473,0.124468,0.163104,0.159893
39556,0.049456,0.071197,0.10481,0.087659,0.145849,0.133943,0.118099,0.121407,0.065756,0.139368,0.153468,0.196309
39873,0.045895,0.077043,0.108472,0.0971759999999999,0.146622,0.1464669999999999,0.114434,0.119485,0.064447,0.131054,0.154953,0.194724
39990,0.047737,0.094724,0.104975,0.099703,0.134879,0.154708,0.125518,0.123473,0.050629,0.130216,0.138358,0.154867
39646,0.046357,0.0744949999999999,0.103909,0.096502,0.149365,0.148707,0.101562,0.122103,0.04498,0.123584,0.156988,0.15503
39046,0.047689,0.073162,0.106286,0.096461,0.147181,0.100827,0.11583,0.120966,0.061696,0.1030369999999999,0.154116,0.1961159999999999
39097,0.0506649999999999,0.06627,0.108527,0.097685,0.152318,0.0888969999999999,0.053609,0.129018,0.057517,0.104741,0.136148,0.1806009999999999
39097,0.066192,0.107619,0.0810839999999999,0.1166929999999999,0.169698,0.140846,0.134382,0.061498,0.1892569999999999,0.17694,0.149816,0.187159
39590,0.045999,0.0750649999999999,0.107382,0.09613,0.144178,0.150599,0.0992869999999999,0.1207959999999999,0.055714,0.1254299999999999,0.158055,0.182327
39638,0.048177,0.082662,0.107947,0.095043,0.139738,0.139114,0.1009029999999999,0.1204529999999999,0.05844,0.127197,0.159993,0.185362
4928,0.068034,0.082405,0.0826549999999999,0.099162,0.172313,0.140003,0.153702,0.120298,0.138381,0.075731,0.133858,0.206342
39671,0.047141,0.085439,0.105222,0.096526,0.143638,0.117887,0.076767,0.123027,0.054907,0.117415,0.154658,0.191242
39819,0.042977,0.0863189999999999,0.096483,0.1112,0.16491,0.151114,0.142872,0.089999,0.190163,0.244316,0.169861,0.269349
39819,0.047348,0.066917,0.106035,0.097755,0.150754,0.140554,0.099304,0.134712,0.07478,0.129304,0.1606,0.184077
22489,0.046135,0.051096,0.086839,0.0894529999999999,0.0475009999999999,0.146091,0.13649,0.114965,0.104708,0.0990269999999999,0.118406,0.187954
39755,0.048234,0.079789,0.103402,0.09912,0.141572,0.14392,0.1100019999999999,0.1223279999999999,0.05928,0.119416,0.159161,0.208049
39117,0.053667,0.075309,0.106532,0.096757,0.160413,0.138893,0.10945,0.126613,0.047834,0.122085,0.146951,0.159404
39305,0.05224,0.106318,0.1076319999999999,0.095175,0.159445,0.118092,0.103683,0.125825,0.096127,0.125936,0.16258,0.1861659999999999
39624,0.0478479999999999,0.109944,0.089627,0.117925,0.168529,0.161809,0.138686,0.0903679999999999,0.17488,0.201657,0.178127,0.2771869999999999
39624,0.052225,0.073742,0.103599,0.0996759999999999,0.151896,0.145586,0.1114439999999999,0.125449,0.049345,0.129946,0.1553689999999999,0.184915
39579,0.048491,0.083702,0.106277,0.094551,0.144003,0.127907,0.092293,0.122994,0.055419,0.121553,0.149389,0.182643
39603,0.0479399999999999,0.082824,0.105218,0.097293,0.142799,0.143669,0.1124579999999999,0.122357,0.065756,0.121776,0.159199,0.212236
39136,0.047103,0.068457,0.1048719999999999,0.098341,0.157668,0.127081,0.12162,0.123041,0.061935,0.1360849999999999,0.158331,0.174582
