,0,1,2,3,4,5,6,7,8,9,10,11
28139,0.0591,0.0925629999999999,0.063977,0.101876,0.098445,0.2338019999999999,0.170361,0.091025,0.133972,0.1536529999999999,0.1681909999999999,0.159767
19395,0.043231,0.083526,0.098339,0.1079899999999999,0.155691,0.114558,0.1542629999999999,0.15213,0.178217,0.200787,0.13251,0.19794
21630,0.052006,0.1057729999999999,0.075265,0.101892,0.1744089999999999,0.14413,0.1438579999999999,0.117252,0.158576,0.162344,0.143792,0.14441
35529,0.047389,0.069925,0.098256,0.087386,0.190136,0.095751,0.140441,0.139872,0.165688,0.203812,0.156332,0.218367
35529,0.062537,0.0439419999999999,0.101223,0.099743,0.156126,0.181735,0.202438,0.237288,0.155728,0.083227,0.204649,0.269177
3021,0.057085,0.055541,0.090559,0.100736,0.113183,0.1580669999999999,0.153689,0.114092,0.106344,0.183167,0.143611,0.204739
638,0.063611,0.082076,0.09664,0.099747,0.146427,0.143848,0.139913,0.0661,0.220107,0.231168,0.149373,0.106525
18411,0.048705,0.123214,0.089803,0.1106429999999999,0.207496,0.1057659999999999,0.101504,0.088885,0.137628,0.160481,0.131936,0.197027
22852,0.046076,0.102954,0.099762,0.102095,0.160215,0.152371,0.147945,0.1017179999999999,0.2495959999999999,0.2277199999999999,0.1575939999999999,0.2287409999999999
9050,0.047534,0.057765,0.075255,0.107836,0.098768,0.139715,0.128412,0.069632,0.183093,0.186249,0.181135,0.300775
9050,0.067889,0.076209,0.086935,0.098797,0.148214,0.145055,0.133064,0.108142,0.217349,0.1994729999999999,0.106833,0.200481
6923,0.053379,0.100134,0.078411,0.1126549999999999,0.065262,0.181034,0.129082,0.063608,0.163121,0.2136779999999999,0.182019,0.258809
6923,0.073854,0.123181,0.091764,0.089569,0.228865,0.149252,0.153463,0.101646,0.20994,0.1974139999999999,0.170946,0.236419
25996,0.050024,0.110348,0.0973889999999999,0.105996,0.087855,0.154714,0.144131,0.084731,0.202254,0.157535,0.127199,0.106345
27901,0.08948,0.0995919999999999,0.100108,0.091472,0.074609,0.185452,0.201691,0.076448,0.181663,0.194903,0.1555659999999999,0.210611
17106,0.067879,0.092191,0.103225,0.103584,0.128087,0.150601,0.145441,0.084394,0.167982,0.241781,0.103361,0.245849
9831,0.0445249999999999,0.110556,0.103672,0.087666,0.10735,0.120584,0.109237,0.063548,0.1821249999999999,0.13987,0.187355,0.275866
9831,0.071236,0.080049,0.0912679999999999,0.095522,0.1546759999999999,0.168946,0.144228,0.094838,0.242116,0.209293,0.107775,0.1830979999999999
28383,0.063185,0.091533,0.082521,0.122368,0.1301409999999999,0.142586,0.1130439999999999,0.05617,0.21106,0.192428,0.129658,0.2927
12187,0.047389,0.078887,0.0931179999999999,0.09329,0.130167,0.129255,0.129274,0.104109,0.193887,0.190057,0.160325,0.261552
