,0,1,2,3,4,5,6,7,8,9,10,11
4718,0.05029,0.0991,0.078486,0.096618,0.1647459999999999,0.131129,0.117635,0.11505,0.183976,0.09973,0.131529,0.217337
4659,0.051425,0.099909,0.09138,0.0951099999999999,0.174143,0.147775,0.14202,0.116597,0.1668929999999999,0.110686,0.11996,0.222993
4659,0.041637,0.10293,0.080963,0.116558,0.116284,0.1125169999999999,0.125128,0.074583,0.200438,0.250704,0.176428,0.274738
5516,0.0546469999999999,0.119115,0.074879,0.098074,0.1711039999999999,0.126073,0.160871,0.11096,0.172725,0.1051909999999999,0.127285,0.174559
23193,0.052329,0.102589,0.096812,0.095637,0.192162,0.131039,0.13591,0.105518,0.177445,0.117844,0.138076,0.1629749999999999
24952,0.047832,0.115469,0.097471,0.087889,0.158703,0.162938,0.146364,0.0978159999999999,0.126399,0.132615,0.11584,0.153033
24952,0.0513,0.06978,0.093674,0.093023,0.1858129999999999,0.170745,0.167479,0.1064209999999999,0.191523,0.1910579999999999,0.170542,0.239559
6780,0.071976,0.069062,0.086022,0.086216,0.163954,0.132182,0.122871,0.09583,0.19309,0.129972,0.098299,0.171758
6780,0.052041,0.09645,0.077328,0.1070919999999999,0.070639,0.1822119999999999,0.134473,0.071679,0.1098049999999999,0.196073,0.18764,0.208204
29844,0.054676,0.1123,0.082605,0.08362,0.130262,0.163019,0.158033,0.083399,0.180196,0.104745,0.128206,0.174364
17098,0.06556,0.10138,0.090601,0.1001,0.1171219999999999,0.155829,0.142363,0.081174,0.142547,0.131403,0.099546,0.164932
17098,0.051777,0.090128,0.087718,0.1060089999999999,0.192357,0.108739,0.10695,0.071909,0.2089,0.204538,0.132361,0.241426
421,0.071057,0.056096,0.0775889999999999,0.093087,0.112812,0.149876,0.13617,0.095629,0.170263,0.090146,0.13022,0.163734
23167,0.051891,0.102408,0.109596,0.099795,0.188495,0.138902,0.158823,0.095502,0.200354,0.118307,0.12208,0.191164
23167,0.0535039999999999,0.046829,0.087588,0.098493,0.096141,0.130775,0.14173,0.10842,0.194271,0.2395179999999999,0.147058,0.277615
29606,0.0542389999999999,0.093518,0.086977,0.104942,0.1236149999999999,0.170316,0.15664,0.0864969999999999,0.204694,0.107981,0.10847,0.202366
4272,0.062648,0.096678,0.079246,0.096882,0.15829,0.156485,0.150679,0.105206,0.136405,0.111251,0.126847,0.1938
29182,0.058234,0.106605,0.0901,0.08534,0.12186,0.187575,0.148106,0.086376,0.170455,0.107972,0.082672,0.1666689999999999
29750,0.053878,0.087784,0.089877,0.095301,0.14475,0.168714,0.163366,0.084131,0.192067,0.105395,0.107179,0.165197
29318,0.054612,0.1110399999999999,0.1033569999999999,0.0914349999999999,0.109009,0.1812099999999999,0.170699,0.092595,0.210201,0.115558,0.118029,0.211864
29672,0.054565,0.100053,0.077446,0.079085,0.114545,0.176183,0.162878,0.091132,0.199606,0.10972,0.121571,0.164339
24180,0.053124,0.096631,0.085284,0.104739,0.13001,0.147717,0.142749,0.083671,0.137738,0.12889,0.102909,0.1654469999999999
4206,0.051799,0.1157339999999999,0.076673,0.097107,0.150356,0.168396,0.155695,0.110806,0.140082,0.092286,0.124618,0.192036
