,0,1,2,3,4,5,6,7,8,9,10,11
28494,0.048143,0.10148,0.091792,0.095752,0.125057,0.1899449999999999,0.198659,0.0731759999999999,0.053172,0.117297,0.153435,0.192544
12671,0.04967,0.086348,0.1070309999999999,0.095111,0.145128,0.130775,0.134924,0.09657,0.119323,0.0645169999999999,0.1645489999999999,0.222225
12817,0.051065,0.108521,0.083793,0.102507,0.146565,0.1425489999999999,0.138225,0.1004529999999999,0.147504,0.064394,0.1764849999999999,0.225875
12311,0.047303,0.080811,0.095039,0.100953,0.137406,0.142144,0.141836,0.103666,0.124406,0.069648,0.159154,0.224027
12465,0.059541,0.072236,0.09527,0.097527,0.140094,0.144331,0.135352,0.099093,0.1257329999999999,0.061876,0.172946,0.228319
12947,0.051169,0.094144,0.0995149999999999,0.098827,0.143731,0.162871,0.146891,0.095355,0.1358629999999999,0.06513,0.165793,0.189651
12505,0.049628,0.07511,0.0992099999999999,0.100455,0.144616,0.1561,0.151485,0.100456,0.1355579999999999,0.0613769999999999,0.172947,0.241932
12507,0.047187,0.087183,0.092402,0.095069,0.138394,0.136719,0.143841,0.10345,0.1374179999999999,0.0605799999999999,0.177617,0.228027
12464,0.056284,0.081615,0.101466,0.096866,0.143843,0.133183,0.139422,0.097716,0.128692,0.05918,0.1747729999999999,0.219415
13177,0.047164,0.0989669999999999,0.082071,0.096257,0.130927,0.157668,0.1349189999999999,0.092462,0.133357,0.07041,0.181324,0.186922
12315,0.044098,0.076426,0.101949,0.097519,0.125491,0.150648,0.146265,0.103767,0.112623,0.067947,0.161595,0.2235579999999999
12675,0.047387,0.068361,0.092117,0.09312,0.148527,0.147728,0.139226,0.104779,0.122112,0.063008,0.1655529999999999,0.2315289999999999
12955,0.049468,0.094759,0.098801,0.090104,0.1480139999999999,0.135877,0.127155,0.090484,0.146576,0.065826,0.170893,0.181523
12380,0.0526149999999999,0.075782,0.092835,0.094505,0.148539,0.1503219999999999,0.14379,0.1013289999999999,0.1294769999999999,0.059367,0.172744,0.2165129999999999
12771,0.047081,0.064372,0.099151,0.104649,0.143156,0.159988,0.127776,0.103445,0.1225489999999999,0.0583169999999999,0.1570669999999999,0.2361349999999999
12877,0.0555569999999999,0.102799,0.090526,0.084234,0.156307,0.154502,0.14313,0.089585,0.1536769999999999,0.068831,0.1826559999999999,0.181947
12494,0.050838,0.069421,0.099907,0.099429,0.12845,0.147206,0.135226,0.102834,0.128337,0.062644,0.173333,0.230549
13101,0.048388,0.096356,0.078436,0.105957,0.141272,0.156872,0.148031,0.101815,0.16609,0.073009,0.185475,0.245142
12245,0.045225,0.0815729999999999,0.094322,0.0923129999999999,0.108283,0.148953,0.135881,0.105642,0.120014,0.063362,0.165295,0.236997
12712,0.051133,0.079225,0.096288,0.090597,0.160473,0.141125,0.127363,0.101402,0.13467,0.061622,0.168922,0.235804
12512,0.051722,0.083785,0.102278,0.097392,0.152445,0.152141,0.150575,0.102269,0.140928,0.057795,0.169524,0.23465
13008,0.048174,0.1027849999999999,0.1019989999999999,0.086072,0.13878,0.134041,0.124253,0.096568,0.1109169999999999,0.058796,0.169756,0.183824
12443,0.050818,0.0808089999999999,0.0937839999999999,0.087563,0.136398,0.137841,0.137857,0.099298,0.125682,0.065171,0.17527,0.2396539999999999
12271,0.044411,0.074681,0.099593,0.090184,0.1097509999999999,0.124665,0.121235,0.1093249999999999,0.125003,0.064645,0.166676,0.2292539999999999
12399,0.055457,0.080036,0.097233,0.094064,0.124929,0.1335,0.127992,0.104347,0.136151,0.068288,0.171436,0.237559
13063,0.053792,0.108038,0.082867,0.097258,0.149905,0.157924,0.144976,0.0900869999999999,0.140256,0.063518,0.180819,0.195273
12453,0.049205,0.0719,0.096141,0.097874,0.143443,0.142329,0.137697,0.104436,0.135123,0.061294,0.1773519999999999,0.227772
13122,0.0523109999999999,0.105153,0.073246,0.099075,0.149299,0.166586,0.159006,0.095603,0.143199,0.067933,0.181359,0.208754
12643,0.051883,0.072983,0.102948,0.09355,0.145382,0.129198,0.13374,0.095943,0.12464,0.05853,0.16256,0.2354429999999999
12684,0.04849,0.079175,0.0981119999999999,0.099427,0.152264,0.134968,0.128117,0.099245,0.138636,0.059587,0.1682509999999999,0.240307
12723,0.047995,0.100252,0.0991649999999999,0.093367,0.1442709999999999,0.15073,0.14651,0.097436,0.129542,0.059954,0.164796,0.230755
12343,0.050975,0.077117,0.096127,0.099174,0.136456,0.154867,0.143352,0.109824,0.138827,0.062025,0.179739,0.225481
12362,0.060466,0.074282,0.092113,0.088532,0.126229,0.145257,0.134412,0.103007,0.121875,0.063059,0.173076,0.226144
12520,0.048117,0.089737,0.0993169999999999,0.0920209999999999,0.143653,0.141732,0.115311,0.098391,0.133984,0.059299,0.172891,0.22735
12823,0.052154,0.11566,0.065099,0.1045369999999999,0.137969,0.155228,0.141703,0.092278,0.137299,0.061502,0.183799,0.212531
12602,0.051341,0.084722,0.091624,0.101034,0.14583,0.14032,0.131767,0.104027,0.15253,0.068291,0.171123,0.245116
12899,0.051274,0.115142,0.086224,0.095563,0.129328,0.1496579999999999,0.129147,0.087975,0.145866,0.068569,0.186321,0.1907809999999999
13045,0.052249,0.110853,0.0901609999999999,0.10148,0.12068,0.158787,0.146171,0.10157,0.120932,0.064739,0.171111,0.224772
12419,0.0484529999999999,0.082996,0.10538,0.096791,0.127993,0.135154,0.133399,0.094902,0.116796,0.062848,0.166483,0.218397
12934,0.047766,0.099769,0.090805,0.105829,0.145112,0.1416339999999999,0.130464,0.089478,0.141317,0.064117,0.1756599999999999,0.184587
12923,0.050376,0.1187459999999999,0.086911,0.109029,0.13767,0.161902,0.136301,0.095537,0.143496,0.065911,0.176585,0.2185679999999999
12513,0.047239,0.0906579999999999,0.0998969999999999,0.10128,0.144349,0.138493,0.125652,0.103575,0.12517,0.058741,0.164267,0.234392
12677,0.048838,0.078128,0.092777,0.095296,0.141029,0.146661,0.137645,0.101347,0.132987,0.060217,0.174443,0.225594
12600,0.050851,0.096487,0.09494,0.097841,0.139688,0.114422,0.121478,0.098792,0.139262,0.065168,0.167261,0.2314859999999999
12750,0.049659,0.09365,0.094619,0.0986679999999999,0.1471829999999999,0.1471289999999999,0.133905,0.102004,0.136809,0.0591359999999999,0.175779,0.242906
12358,0.048345,0.0851479999999999,0.095378,0.081726,0.151807,0.1543709999999999,0.147884,0.098933,0.123819,0.060285,0.161276,0.2218639999999999
13095,0.051989,0.09426,0.074046,0.09933,0.149117,0.1480749999999999,0.12795,0.101387,0.154628,0.068592,0.176075,0.231018
12561,0.051682,0.085376,0.092654,0.096172,0.1575389999999999,0.1463819999999999,0.144145,0.103586,0.129504,0.058735,0.168022,0.238092
12276,0.043455,0.080419,0.0979149999999999,0.093147,0.125237,0.126974,0.138687,0.107955,0.119237,0.066255,0.165758,0.234436
12940,0.048917,0.111899,0.097359,0.106204,0.145456,0.166621,0.152999,0.082973,0.142655,0.065762,0.173126,0.203876
12609,0.051687,0.079584,0.0935859999999999,0.096087,0.140114,0.155321,0.146823,0.105264,0.138268,0.064959,0.175866,0.2431269999999999
12739,0.0550929999999999,0.0999319999999999,0.0981359999999999,0.0986539999999999,0.152272,0.14404,0.142946,0.101751,0.133822,0.0622649999999999,0.172869,0.234204
12942,0.049705,0.0828079999999999,0.1008469999999999,0.098227,0.13584,0.158994,0.144534,0.0967929999999999,0.140075,0.06415,0.178366,0.223177
13092,0.050217,0.094719,0.065066,0.104124,0.140758,0.1548189999999999,0.143696,0.104711,0.133007,0.058657,0.1791509999999999,0.223332
13151,0.0501459999999999,0.103573,0.080206,0.092721,0.130327,0.164924,0.148978,0.090289,0.138443,0.073367,0.177042,0.2046549999999999
12361,0.055281,0.079976,0.099802,0.096283,0.132628,0.145725,0.1351399999999999,0.10264,0.1193939999999999,0.060168,0.173901,0.224854
13141,0.0513119999999999,0.1012909999999999,0.071096,0.104533,0.159631,0.163208,0.151592,0.101372,0.1544009999999999,0.069618,0.183579,0.246186
12487,0.050164,0.094437,0.096851,0.0956959999999999,0.12416,0.125655,0.116228,0.114304,0.128916,0.060236,0.16852,0.245602
12972,0.0525469999999999,0.083115,0.092764,0.093284,0.147264,0.152889,0.136799,0.089959,0.151369,0.065306,0.176825,0.191432
12984,0.051634,0.0825849999999999,0.101034,0.093709,0.133192,0.12822,0.12012,0.094334,0.151365,0.067436,0.178371,0.214439
12855,0.050542,0.119532,0.072037,0.101355,0.1444379999999999,0.139675,0.136254,0.089073,0.138349,0.060895,0.183011,0.1952199999999999
