,z,cluster
48860,1,-1
59529,1,-1
30346,0,-1
16119,0,-1
70962,1,-1
70589,1,-1
10209,0,-1
33844,0,-1
71432,1,-1
36709,0,-1
33080,0,-1
47150,1,-1
70769,1,-1
71783,1,-1
31712,0,-1
72185,1,-1
15,0,-1
48767,1,-1
23288,0,-1
45036,1,-1
36977,0,-1
75571,1,-1
72026,1,-1
72778,1,-1
31562,0,-1
36064,0,-1
60188,1,-1
76449,1,-1
32003,0,-1
71170,1,-1
20487,0,-1
36492,0,-1
34470,0,-1
44250,1,-1
46035,1,-1
30137,0,-1
44957,1,-1
38953,0,-1
35818,0,-1
47919,1,-1
10269,0,-1
32892,0,-1
72999,1,-1
18979,0,-1
32764,0,-1
32698,0,-1
34583,0,-1
76519,1,-1
38959,0,-1
32991,0,-1
73671,1,-1
71191,1,-1
59330,1,-1
31439,0,-1
31856,0,-1
36866,0,-1
35422,0,-1
36388,0,-1
30151,0,-1
73222,1,-1
72449,1,-1
36242,0,-1
31556,0,-1
61754,1,-1
43544,1,-1
49388,1,-1
25702,0,-1
32074,0,-1
37929,0,-1
73119,1,-1
26283,0,-1
47241,1,-1
33291,0,-1
38566,0,-1
37057,0,-1
34658,0,-1
30123,0,-1
49297,1,-1
36576,0,-1
19270,0,-1
36437,0,-1
76954,1,-1
49760,1,-1
34415,0,-1
18872,0,-1
33953,0,-1
32876,0,-1
49458,1,-1
72690,1,-1
36617,0,-1
31376,0,-1
33800,0,-1
74359,1,-1
62865,1,-1
72562,1,-1
71636,1,-1
70513,1,-1
19312,0,-1
32663,0,-1
49740,1,-1
71739,1,-1
38608,0,-1
70022,1,-1
35864,0,-1
45569,1,-1
73271,1,-1
71263,1,-1
49192,1,-1
32086,0,-1
72261,1,-1
20164,0,-1
70468,1,-1
48709,1,-1
70929,1,-1
16675,0,-1
48706,1,-1
47844,1,-1
47198,1,-1
20254,0,-1
71990,1,-1
61879,1,-1
48074,1,-1
72628,1,-1
17358,0,-1
40280,1,-1
40995,1,-1
48273,1,-1
13587,0,-1
70180,1,-1
44425,1,-1
71363,1,-1
71916,1,-1
46189,1,-1
15586,0,-1
37456,0,-1
25701,0,-1
45440,1,-1
38641,0,-1
20331,0,-1
6825,0,-1
39207,0,-1
48510,1,-1
19060,0,-1
48397,1,-1
60022,1,-1
13620,0,-1
38851,0,-1
30407,0,-1
44609,1,-1
34548,0,-1
32709,0,-1
38320,0,-1
11367,0,-1
47510,1,-1
10232,0,-1
73358,1,-1
32180,0,-1
33059,0,-1
72334,1,-1
38662,0,-1
7059,0,-1
18976,0,-1
76415,1,-1
34152,0,-1
48400,1,-1
37515,0,-1
35244,0,-1
48662,1,-1
35064,0,-1
45777,1,-1
40526,1,-1
35221,0,-1
72635,1,-1
45109,1,-1
47499,1,-1
70767,1,-1
36283,0,-1
76284,1,-1
72602,1,-1
13375,0,-1
25407,0,-1
34648,0,-1
73094,1,-1
35274,0,-1
34574,0,-1
36168,0,-1
4807,0,-1
33002,0,-1
32703,0,-1
40303,1,-1
33395,0,-1
47100,1,-1
27454,0,-1
61359,1,-1
40060,1,-1
16065,0,-1
37264,0,-1
46229,1,-1
66833,1,-1
36094,0,-1
37004,0,-1
70390,1,-1
48014,1,-1
64182,1,-1
71258,1,-1
30664,0,-1
59216,1,-1
10046,0,-1
40290,1,-1
71399,1,-1
46668,1,-1
72335,1,-1
47849,1,-1
35082,0,-1
33198,0,-1
71394,1,-1
61363,1,-1
20444,0,-1
30967,0,-1
47794,1,-1
37912,0,-1
17291,0,-1
70972,1,-1
71635,1,-1
72759,1,-1
26909,0,-1
45067,1,-1
34450,0,-1
45014,1,-1
33764,0,-1
73318,1,-1
60149,1,-1
40150,1,-1
72403,1,-1
36711,0,-1
72688,1,-1
36003,0,-1
47125,1,-1
33895,0,-1
20196,0,-1
30408,0,-1
30710,0,-1
40538,1,-1
33875,0,-1
33213,0,-1
38378,0,-1
38186,0,-1
49961,1,-1
64274,1,-1
49798,1,-1
46058,1,-1
50181,1,-1
18926,0,-1
67398,1,-1
36440,0,-1
73507,1,-1
33122,0,-1
47112,1,-1
37253,0,-1
45887,1,-1
34194,0,-1
76806,1,-1
20097,0,-1
70974,1,-1
71189,1,-1
34222,0,-1
71062,1,-1
72750,1,-1
46303,1,-1
26785,0,-1
26231,0,-1
36721,0,-1
34569,0,-1
13504,0,-1
33451,0,-1
33079,0,-1
71156,1,-1
71930,1,-1
37390,0,-1
48967,1,-1
71360,1,-1
49912,1,-1
46519,1,-1
19045,0,-1
32076,0,-1
44749,1,-1
35887,0,-1
47773,1,-1
44891,1,-1
35746,0,-1
71379,1,-1
37563,0,-1
31301,0,-1
49936,1,-1
19263,0,-1
38754,0,-1
47883,1,-1
13826,0,-1
71440,1,-1
45617,1,-1
5839,0,-1
33426,0,-1
47771,1,-1
70540,1,-1
38308,0,-1
32096,0,-1
64911,1,-1
31838,0,-1
26802,0,-1
32139,0,-1
61750,1,-1
46947,1,-1
71361,1,-1
70270,1,-1
30290,0,-1
35670,0,-1
31768,0,-1
18940,0,-1
60268,1,-1
17362,0,-1
36804,0,-1
10072,0,-1
34811,0,-1
43538,1,-1
31002,0,-1
48374,1,-1
35791,0,-1
35350,0,-1
76503,1,-1
37692,0,-1
45947,1,-1
72360,1,-1
34225,0,-1
36465,0,-1
40018,1,-1
17298,0,-1
64174,1,-1
71557,1,-1
70615,1,-1
34407,0,-1
70639,1,-1
38677,0,-1
35979,0,-1
20328,0,-1
44544,1,-1
49483,1,-1
40520,1,-1
75782,1,-1
40053,1,-1
50357,1,-1
37127,0,-1
64209,1,-1
34133,0,-1
70026,1,-1
71608,1,-1
61736,1,-1
31214,0,-1
47460,1,-1
36314,0,-1
13450,0,-1
31876,0,-1
38383,0,-1
33139,0,-1
36500,0,-1
35267,0,-1
17392,0,-1
32113,0,-1
50525,1,-1
70354,1,-1
32445,0,-1
40369,1,-1
31786,0,-1
73324,1,-1
38772,0,-1
32239,0,-1
59352,1,-1
49401,1,-1
20417,0,-1
32569,0,-1
45058,1,-1
37364,0,-1
36228,0,-1
36338,0,-1
45667,1,-1
45970,1,-1
37309,0,-1
70519,1,-1
60289,1,-1
38529,0,-1
30860,0,-1
40199,1,-1
40539,1,-1
76711,1,-1
70518,1,-1
20637,0,-1
37874,0,-1
72706,1,-1
46953,1,-1
33393,0,-1
76493,1,-1
37604,0,-1
70021,1,-1
10112,0,-1
71183,1,-1
36010,0,-1
49364,1,-1
34261,0,-1
60013,1,-1
38558,0,-1
34919,0,-1
37882,0,-1
34737,0,-1
43447,1,-1
18943,0,-1
31804,0,-1
49934,1,-1
44455,1,-1
20147,0,-1
48173,1,-1
70992,1,-1
32281,0,-1
76757,1,-1
35142,0,-1
45599,1,-1
70005,1,-1
38362,0,-1
46566,1,-1
49417,1,-1
34364,0,-1
17314,0,-1
32291,0,-1
67552,1,-1
32884,0,-1
32978,0,-1
49420,1,-1
38950,0,-1
36795,0,-1
30985,0,-1
16579,0,-1
10201,0,-1
47992,1,-1
73178,1,-1
35721,0,-1
18960,0,-1
70630,1,-1
37434,0,-1
49108,1,-1
14974,0,-1
71273,1,-1
30025,0,-1
36813,0,-1
44740,1,-1
30233,0,-1
36783,0,-1
36928,0,-1
30872,0,-1
44463,1,-1
45601,1,-1
62308,1,-1
27664,0,-1
20032,0,-1
33831,0,-1
20529,0,-1
36,0,-1
37202,0,-1
37490,0,-1
37957,0,-1
47997,1,-1
38003,0,-1
19123,0,-1
16,0,-1
60011,1,-1
44902,1,-1
34973,0,-1
70133,1,-1
32030,0,-1
30762,0,-1
47347,1,-1
72642,1,-1
44325,1,-1
38655,0,-1
37767,0,-1
45941,1,-1
9318,0,-1
37734,0,-1
30836,0,-1
45858,1,-1
30040,0,-1
35770,0,-1
50132,1,-1
32553,0,-1
26456,0,-1
38756,0,-1
30430,0,-1
72291,1,-1
45984,1,-1
49738,1,-1
38183,0,-1
72883,1,-1
38428,0,-1
32323,0,-1
60276,1,-1
35356,0,-1
34952,0,-1
76855,1,-1
70982,1,-1
31274,0,-1
36867,0,-1
46009,1,-1
32223,0,-1
73714,1,-1
36054,0,-1
33731,0,-1
20596,0,-1
40954,1,-1
39072,0,-1
32535,0,-1
33837,0,-1
49805,1,-1
45169,1,-1
76301,1,-1
37938,0,-1
10032,0,-1
36638,0,-1
62739,1,-1
47258,1,-1
46162,1,-1
13492,0,-1
32791,0,-1
71819,1,-1
33688,0,-1
60006,1,-1
13654,0,-1
10378,0,-1
38254,0,-1
49187,1,-1
49471,1,-1
26997,0,-1
61469,1,-1
45893,1,-1
45285,1,-1
17334,0,-1
36993,0,-1
26434,0,-1
36442,0,-1
73074,1,-1
70467,1,-1
73050,1,-1
36850,0,-1
2015,0,-1
45326,1,-1
70231,1,-1
76554,1,-1
38291,0,-1
72679,1,-1
48809,1,-1
37695,0,-1
59386,1,-1
38908,0,-1
76666,1,-1
70053,1,-1
59210,1,-1
18923,0,-1
50076,1,-1
33498,0,-1
36838,0,-1
37561,0,-1
30780,0,-1
60014,1,-1
34557,0,-1
19238,0,-1
32741,0,-1
34516,0,-1
72709,1,-1
20501,0,-1
36257,0,-1
76073,1,-1
76759,1,-1
32704,0,-1
70689,1,-1
71741,1,-1
6838,0,-1
26,0,-1
13061,0,-1
26704,0,-1
40957,1,-1
36796,0,-1
31423,0,-1
30160,0,-1
35852,0,-1
30027,0,-1
46404,1,-1
73077,1,-1
61311,1,-1
60072,1,-1
75766,1,-1
20087,0,-1
32481,0,-1
36108,0,-1
32622,0,-1
30382,0,-1
37084,0,-1
73300,1,-1
70879,1,-1
20260,0,-1
26578,0,-1
73505,1,-1
38894,0,-1
38276,0,-1
40255,1,-1
33630,0,-1
33502,0,-1
33209,0,-1
76713,1,-1
73442,1,-1
19213,0,-1
45495,1,-1
20231,0,-1
36043,0,-1
33432,0,-1
45325,1,-1
70406,1,-1
34195,0,-1
41052,1,-1
36648,0,-1
71553,1,-1
13490,0,-1
33352,0,-1
47470,1,-1
32082,0,-1
33355,0,-1
9198,0,-1
38085,0,-1
46794,1,-1
71250,1,-1
47995,1,-1
16686,0,-1
46014,1,-1
30785,0,-1
32269,0,-1
46358,1,-1
48759,1,-1
47351,1,-1
41013,1,-1
73664,1,-1
20571,0,-1
31370,0,-1
13064,0,-1
46353,1,-1
47738,1,-1
33012,0,-1
66853,1,-1
76091,1,-1
34158,0,-1
37499,0,-1
44339,1,-1
31365,0,-1
46698,1,-1
70715,1,-1
34678,0,-1
76240,1,-1
35477,0,-1
48687,1,-1
19155,0,-1
34979,0,-1
49434,1,-1
72139,1,-1
61797,1,-1
71605,1,-1
15104,0,-1
71667,1,-1
36960,0,-1
70010,1,-1
48396,1,-1
36964,0,-1
60278,1,-1
46459,1,-1
61596,1,-1
36829,0,-1
35448,0,-1
36299,0,-1
72417,1,-1
46770,1,-1
33599,0,-1
72853,1,-1
49384,1,-1
70970,1,-1
64217,1,-1
70501,1,-1
48818,1,-1
31812,0,-1
70328,1,-1
36096,0,-1
72873,1,-1
31769,0,-1
74867,1,-1
45624,1,-1
70275,1,-1
37104,0,-1
38719,0,-1
70844,1,-1
13602,0,-1
33438,0,-1
49423,1,-1
19215,0,-1
34039,0,-1
37846,0,-1
37066,0,-1
13783,0,-1
34604,0,-1
35654,0,-1
72578,1,-1
45863,1,-1
71556,1,-1
45587,1,-1
34389,0,-1
40471,1,-1
35760,0,-1
74730,1,-1
31142,0,-1
30142,0,-1
72344,1,-1
75768,1,-1
30607,0,-1
31297,0,-1
37798,0,-1
49938,1,-1
71618,1,-1
33989,0,-1
46391,1,-1
46016,1,-1
36429,0,-1
4791,0,-1
36636,0,-1
36893,0,-1
37856,0,-1
62302,1,-1
73112,1,-1
20629,0,-1
34504,0,-1
73346,1,-1
30582,0,-1
38820,0,-1
72059,1,-1
3909,0,-1
46157,1,-1
30554,0,-1
35865,0,-1
36330,0,-1
50138,1,-1
71643,1,-1
38671,0,-1
71648,1,-1
73106,1,-1
47220,1,-1
14824,0,-1
30574,0,-1
32718,0,-1
30771,0,-1
33057,0,-1
36830,0,-1
36227,0,-1
19126,0,-1
76550,1,-1
20725,0,-1
26458,0,-1
70210,1,-1
36917,0,-1
152,0,-1
31442,0,-1
31638,0,-1
63649,1,-1
16704,0,-1
35612,0,-1
73646,1,-1
71644,1,-1
35910,0,-1
31452,0,-1
66151,1,-1
71750,1,-1
71365,1,-1
76258,1,-1
32966,0,-1
32651,0,-1
47953,1,-1
10074,0,-1
30178,0,-1
72527,1,-1
46707,1,-1
70994,1,-1
33538,0,-1
70999,1,-1
19316,0,-1
33873,0,-1
73115,1,-1
71324,1,-1
49296,1,-1
34587,0,-1
49330,1,-1
16710,0,-1
38621,0,-1
26689,0,-1
71687,1,-1
35282,0,-1
35305,0,-1
37839,0,-1
30348,0,-1
71656,1,-1
72186,1,-1
31724,0,-1
33975,0,-1
36310,0,-1
45860,1,-1
33160,0,-1
30604,0,-1
35408,0,-1
74871,1,-1
38177,0,-1
19103,0,-1
72319,1,-1
34116,0,-1
10347,0,-1
46205,1,-1
47349,1,-1
76248,1,-1
16620,0,-1
34391,0,-1
48674,1,-1
71049,1,-1
75818,1,-1
48425,1,-1
40133,1,-1
71196,1,-1
40604,1,-1
73273,1,-1
50086,1,-1
35713,0,-1
46279,1,-1
71920,1,-1
46141,1,-1
20748,0,-1
33523,0,-1
31926,0,-1
30837,0,-1
26576,0,-1
20004,0,-1
33827,0,-1
73380,1,-1
35172,0,-1
71893,1,-1
33233,0,-1
35559,0,-1
73064,1,-1
16645,0,-1
45455,1,-1
60306,1,-1
71113,1,-1
34249,0,-1
61297,1,-1
34943,0,-1
13827,0,-1
70557,1,-1
35415,0,-1
46981,1,-1
73428,1,-1
72751,1,-1
32875,0,-1
73154,1,-1
46569,1,-1
34072,0,-1
30761,0,-1
60172,1,-1
32373,0,-1
31448,0,-1
20248,0,-1
13780,0,-1
35117,0,-1
37068,0,-1
34293,0,-1
33956,0,-1
3913,0,-1
20217,0,-1
71417,1,-1
67440,1,-1
20106,0,-1
31409,0,-1
17355,0,-1
20568,0,-1
72302,1,-1
50421,1,-1
33986,0,-1
38424,0,-1
71371,1,-1
35511,0,-1
76205,1,-1
71550,1,-1
49336,1,-1
37003,0,-1
72135,1,-1
19109,0,-1
10161,0,-1
45840,1,-1
49887,1,-1
10274,0,-1
46989,1,-1
36111,0,-1
30477,0,-1
45630,1,-1
47871,1,-1
36630,0,-1
37661,0,-1
36849,0,-1
71149,1,-1
71303,1,-1
40085,1,-1
41053,1,-1
36244,0,-1
20575,0,-1
36801,0,-1
76040,1,-1
40469,1,-1
31306,0,-1
71881,1,-1
19171,0,-1
17390,0,-1
72710,1,-1
32173,0,-1
47087,1,-1
71573,1,-1
35699,0,-1
71480,1,-1
38539,0,-1
31614,0,-1
20315,0,-1
14,0,-1
40570,1,-1
75519,1,-1
46875,1,-1
30727,0,-1
60283,1,-1
72467,1,-1
48461,1,-1
75722,1,-1
13712,0,-1
70983,1,-1
32362,0,-1
49376,1,-1
70343,1,-1
64115,1,-1
34804,0,-1
30322,0,-1
46286,1,-1
9217,0,-1
35035,0,-1
76551,1,-1
32701,0,-1
32333,0,-1
38065,0,-1
60117,1,-1
60122,1,-1
18005,0,-1
32964,0,-1
41079,1,-1
37173,0,-1
33790,0,-1
48677,1,-1
47389,1,-1
47122,1,-1
35678,0,-1
10024,0,-1
72016,1,-1
32549,0,-1
40619,1,-1
72438,1,-1
47796,1,-1
73290,1,-1
35270,0,-1
32168,0,-1
49249,1,-1
46907,1,-1
47506,1,-1
44946,1,-1
17311,0,-1
31567,0,-1
36256,0,-1
37621,0,-1
40185,1,-1
71854,1,-1
36585,0,-1
79219,1,-1
32716,0,-1
46241,1,-1
72514,1,-1
71439,1,-1
76300,1,-1
47086,1,-1
33626,0,-1
15016,0,-1
60162,1,-1
38902,0,-1
34674,0,-1
33493,0,-1
28604,0,-1
37861,0,-1
63595,1,-1
34047,0,-1
46237,1,-1
48403,1,-1
48507,1,-1
49970,1,-1
31894,0,-1
73000,1,-1
35660,0,-1
45743,1,-1
59349,1,-1
13304,0,-1
47353,1,-1
34019,0,-1
74857,1,-1
19197,0,-1
18909,0,-1
31749,0,-1
45043,1,-1
37113,0,-1
45371,1,-1
37805,0,-1
40048,1,-1
37324,0,-1
35854,0,-1
46087,1,-1
31703,0,-1
35873,0,-1
44358,1,-1
6830,0,-1
30561,0,-1
38228,0,-1
32745,0,-1
35042,0,-1
38288,0,-1
37833,0,-1
31090,0,-1
31349,0,-1
70435,1,-1
76199,1,-1
71787,1,-1
32534,0,-1
38384,0,-1
35005,0,-1
31451,0,-1
45146,1,-1
36554,0,-1
61472,1,-1
36571,0,-1
48084,1,-1
20595,0,-1
73526,1,-1
49937,1,-1
36908,0,-1
40433,1,-1
36710,0,-1
47012,1,-1
36158,0,-1
61392,1,-1
45348,1,-1
35366,0,-1
45458,1,-1
48888,1,-1
46982,1,-1
32526,0,-1
49292,1,-1
38750,0,-1
32923,0,-1
31398,0,-1
32448,0,-1
33267,0,-1
19299,0,-1
31872,0,-1
79268,1,-1
43995,1,-1
46640,1,-1
38338,0,-1
48593,1,-1
72791,1,-1
34960,0,-1
48604,1,-1
46967,1,-1
48238,1,-1
38331,0,-1
60002,1,-1
38247,0,-1
20434,0,-1
46306,1,-1
46369,1,-1
35088,0,-1
34232,0,-1
20806,0,-1
50049,1,-1
70191,1,-1
31987,0,-1
45410,1,-1
73040,1,-1
26270,0,-1
79119,1,-1
71827,1,-1
13562,0,-1
44570,1,-1
31575,0,-1
33064,0,-1
30829,0,-1
5883,0,-1
45137,1,-1
34934,0,-1
36414,0,-1
70377,1,-1
38139,0,-1
76380,1,-1
31498,0,-1
18835,0,-1
34908,0,-1
37546,0,-1
31841,0,-1
36107,0,-1
71396,1,-1
73330,1,-1
76098,1,-1
38838,0,-1
20305,0,-1
26750,0,-1
37679,0,-1
49170,1,-1
70993,1,-1
36902,0,-1
36394,0,-1
32818,0,-1
49282,1,-1
32110,0,-1
48837,1,-1
10189,0,-1
40602,1,-1
70662,1,-1
6852,0,-1
30138,0,-1
72463,1,-1
49166,1,-1
75832,1,-1
45646,1,-1
73482,1,-1
73254,1,-1
49281,1,-1
37288,0,-1
72107,1,-1
34787,0,-1
34799,0,-1
13588,0,-1
73545,1,-1
61466,1,-1
34001,0,-1
30273,0,-1
45148,1,-1
73034,1,-1
35018,0,-1
26695,0,-1
35914,0,-1
76397,1,-1
45703,1,-1
36171,0,-1
61321,1,-1
30381,0,-1
38301,0,-1
70991,1,-1
72973,1,-1
32763,0,-1
10187,0,-1
70967,1,-1
71264,1,-1
75779,1,-1
36004,0,-1
30371,0,-1
48549,1,-1
32051,0,-1
47316,1,-1
46405,1,-1
36413,0,-1
46621,1,-1
47245,1,-1
34501,0,-1
70525,1,-1
26090,0,-1
36536,0,-1
72210,1,-1
32403,0,-1
30550,0,-1
31653,0,-1
70701,1,-1
45546,1,-1
19500,0,-1
26561,0,-1
35237,0,-1
66260,1,-1
49154,1,-1
38269,0,-1
31990,0,-1
37934,0,-1
50489,1,-1
70933,1,-1
34118,0,-1
46994,1,-1
30136,0,-1
45913,1,-1
31868,0,-1
18636,0,-1
44759,1,-1
19456,0,-1
44311,1,-1
46606,1,-1
47270,1,-1
32720,0,-1
31005,0,-1
20350,0,-1
71563,1,-1
33767,0,-1
31879,0,-1
40549,1,-1
30781,0,-1
37894,0,-1
13578,0,-1
17615,0,-1
37773,0,-1
33302,0,-1
59343,1,-1
46829,1,-1
72783,1,-1
73560,1,-1
26288,0,-1
31678,0,-1
48538,1,-1
75546,1,-1
70923,1,-1
46174,1,-1
35758,0,-1
32316,0,-1
74747,1,-1
26140,0,-1
32011,0,-1
47051,1,-1
71852,1,-1
20321,0,-1
36667,0,-1
74318,1,-1
45645,1,-1
44401,1,-1
45254,1,-1
19237,0,-1
37524,0,-1
71883,1,-1
61829,1,-1
20263,0,-1
16102,0,-1
45672,1,-1
71436,1,-1
40630,1,-1
48310,1,-1
40033,1,-1
26295,0,-1
20297,0,-1
34476,0,-1
73566,1,-1
35855,0,-1
33455,0,-1
49019,1,-1
15080,0,-1
20195,0,-1
33401,0,-1
75706,1,-1
10248,0,-1
26483,0,-1
20105,0,-1
45021,1,-1
32067,0,-1
72391,1,-1
47414,1,-1
35988,0,-1
46581,1,-1
44914,1,-1
33020,0,-1
75566,1,-1
4806,0,-1
33741,0,-1
38304,0,-1
63585,1,-1
26348,0,-1
26592,0,-1
37768,0,-1
46044,1,-1
70267,1,-1
16640,0,-1
13611,0,-1
32878,0,-1
33136,0,-1
38399,0,-1
5841,0,-1
60090,1,-1
31676,0,-1
73147,1,-1
48561,1,-1
36174,0,-1
47235,1,-1
35714,0,-1
72586,1,-1
36761,0,-1
26397,0,-1
18851,0,-1
45452,1,-1
40061,1,-1
45270,1,-1
70481,1,-1
75578,1,-1
73075,1,-1
36212,0,-1
70444,1,-1
72631,1,-1
37685,0,-1
11366,0,-1
71977,1,-1
30194,0,-1
18662,0,-1
61307,1,-1
71381,1,-1
16723,0,-1
38853,0,-1
46076,1,-1
38768,0,-1
30204,0,-1
33791,0,-1
50314,1,-1
47877,1,-1
32629,0,-1
72355,1,-1
73022,1,-1
35994,0,-1
70801,1,-1
37144,0,-1
34181,0,-1
40341,1,-1
15084,0,-1
14803,0,-1
47067,1,-1
46178,1,-1
36427,0,-1
71815,1,-1
48233,1,-1
48247,1,-1
72508,1,-1
43487,1,-1
45593,1,-1
26556,0,-1
34705,0,-1
31824,0,-1
30304,0,-1
64204,1,-1
19474,0,-1
71745,1,-1
30703,0,-1
38803,0,-1
72669,1,-1
35380,0,-1
34092,0,-1
36343,0,-1
76631,1,-1
38229,0,-1
30355,0,-1
19201,0,-1
34080,0,-1
60127,1,-1
31740,0,-1
70336,1,-1
31699,0,-1
20336,0,-1
37272,0,-1
72117,1,-1
31665,0,-1
35002,0,-1
71356,1,-1
40224,1,-1
70624,1,-1
34130,0,-1
33450,0,-1
45035,1,-1
44200,1,-1
31435,0,-1
19462,0,-1
38352,0,-1
73379,1,-1
61606,1,-1
75477,1,-1
63603,1,-1
38636,0,-1
76404,1,-1
18868,0,-1
72086,1,-1
33019,0,-1
17597,0,-1
33876,0,-1
76263,1,-1
19436,0,-1
49780,1,-1
60234,1,-1
37792,0,-1
78264,1,-1
33656,0,-1
33870,0,-1
32246,0,-1
46216,1,-1
20222,0,-1
40899,1,-1
44894,1,-1
72428,1,-1
14961,0,-1
70807,1,-1
72456,1,-1
70569,1,-1
32944,0,-1
36837,0,-1
72597,1,-1
30697,0,-1
46352,1,-1
38000,0,-1
30333,0,-1
20287,0,-1
30904,0,-1
5818,0,-1
46319,1,-1
70142,1,-1
35641,0,-1
10247,0,-1
46297,1,-1
35518,0,-1
47189,1,-1
46138,1,-1
34105,0,-1
33398,0,-1
35522,0,-1
71769,1,-1
20069,0,-1
73284,1,-1
10050,0,-1
10268,0,-1
30201,0,-1
47723,1,-1
26278,0,-1
38886,0,-1
37733,0,-1
10138,0,-1
46038,1,-1
19099,0,-1
33634,0,-1
10241,0,-1
34840,0,-1
46396,1,-1
38740,0,-1
32894,0,-1
44464,1,-1
37431,0,-1
46734,1,-1
30736,0,-1
32355,0,-1
20027,0,-1
73668,1,-1
34566,0,-1
33592,0,-1
44771,1,-1
47994,1,-1
17587,0,-1
35437,0,-1
30247,0,-1
10198,0,-1
50059,1,-1
37175,0,-1
72396,1,-1
34309,0,-1
34172,0,-1
72958,1,-1
34336,0,-1
45642,1,-1
20089,0,-1
45045,1,-1
33322,0,-1
35432,0,-1
13153,0,-1
40316,1,-1
71924,1,-1
36529,0,-1
10336,0,-1
26268,0,-1
39071,0,-1
48314,1,-1
35638,0,-1
33987,0,-1
76433,1,-1
48189,1,-1
73479,1,-1
45435,1,-1
76348,1,-1
61786,1,-1
70873,1,-1
70696,1,-1
71859,1,-1
35322,0,-1
40091,1,-1
36621,0,-1
67406,1,-1
33566,0,-1
73197,1,-1
34832,0,-1
35961,0,-1
71705,1,-1
71544,1,-1
38300,0,-1
33125,0,-1
33485,0,-1
73552,1,-1
72050,1,-1
37268,0,-1
46776,1,-1
70534,1,-1
34740,0,-1
30995,0,-1
32760,0,-1
30943,0,-1
47185,1,-1
72156,1,-1
20098,0,-1
