,0,1,2,3,4,5,6,7,8,9,10,11
41349,0.066091,0.0566399999999999,0.098464,0.098629,0.093698,0.1262299999999999,0.159718,0.1076559999999999,0.111746,0.073765,0.137786,0.099949
41364,0.065819,0.083616,0.09396,0.092551,0.0932409999999999,0.126925,0.11531,0.105205,0.122543,0.10264,0.138791,0.091217
5857,0.055264,0.08755,0.097716,0.081105,0.145814,0.155497,0.143355,0.118212,0.103603,0.0858,0.136918,0.084378
5208,0.053687,0.064074,0.090316,0.089869,0.141807,0.148061,0.14786,0.1229759999999999,0.128199,0.085834,0.127417,0.106509
5321,0.05455,0.102517,0.096784,0.089008,0.156667,0.15301,0.134849,0.119279,0.100585,0.0846219999999999,0.12954,0.085904
5584,0.04965,0.074492,0.086661,0.1068239999999999,0.138866,0.151249,0.141761,0.1220759999999999,0.1059629999999999,0.083842,0.1248809999999999,0.093233
6303,0.055119,0.082041,0.093353,0.098917,0.1627489999999999,0.133786,0.123901,0.116244,0.158228,0.074226,0.123511,0.0815429999999999
5158,0.059602,0.072062,0.08619,0.09154,0.17326,0.150083,0.159586,0.117342,0.1389729999999999,0.100363,0.1092549999999999,0.082946
5359,0.0496929999999999,0.070303,0.0899109999999999,0.109047,0.167733,0.141951,0.132094,0.1139289999999999,0.102434,0.089007,0.10326,0.098378
7462,0.071838,0.075153,0.094812,0.10502,0.151691,0.126066,0.151008,0.106507,0.082143,0.116087,0.1122899999999999,0.100745
7553,0.07055,0.07417,0.096234,0.100551,0.139252,0.139492,0.15475,0.1055899999999999,0.079621,0.121051,0.108473,0.094151
6280,0.053543,0.082297,0.088161,0.096751,0.169836,0.147952,0.149274,0.115656,0.1600819999999999,0.070926,0.118185,0.085343
11803,0.051954,0.078112,0.104526,0.096814,0.135899,0.1556,0.143793,0.097584,0.102294,0.1094369999999999,0.1573,0.114767
5123,0.052735,0.0855129999999999,0.087551,0.102382,0.159815,0.141777,0.138826,0.119776,0.104664,0.085965,0.115113,0.089008
5651,0.05229,0.065208,0.093313,0.105922,0.1450479999999999,0.144319,0.129805,0.12063,0.097063,0.083296,0.117464,0.087832
7625,0.070894,0.0699859999999999,0.089403,0.099058,0.136122,0.141562,0.150355,0.105007,0.074649,0.128194,0.1110009999999999,0.099985
6290,0.048371,0.08635,0.089981,0.095679,0.152729,0.126766,0.1144549999999999,0.11537,0.158768,0.071731,0.126599,0.088114
5506,0.0598109999999999,0.0621279999999999,0.094095,0.098438,0.156664,0.149011,0.143266,0.119015,0.124779,0.091057,0.126465,0.099758
5172,0.051341,0.086712,0.08602,0.0941269999999999,0.157874,0.161282,0.16163,0.11894,0.125372,0.089081,0.118684,0.103609
5715,0.0547649999999999,0.097436,0.092236,0.109371,0.139787,0.148919,0.151193,0.120472,0.112756,0.0880219999999999,0.122498,0.098023
5124,0.051407,0.084229,0.084521,0.106223,0.150225,0.149433,0.146786,0.118734,0.098074,0.089379,0.12101,0.082523
7186,0.069324,0.071271,0.101459,0.101168,0.1519009999999999,0.152475,0.12423,0.098739,0.102625,0.143167,0.105425,0.097765
7375,0.072201,0.089587,0.093538,0.102562,0.158453,0.133835,0.14525,0.1,0.078376,0.124075,0.1089739999999999,0.098914
5469,0.051772,0.097992,0.09659,0.095999,0.164997,0.153467,0.143044,0.122904,0.111256,0.085236,0.122062,0.099585
6200,0.052493,0.075641,0.094162,0.096347,0.1225919999999999,0.126031,0.1242559999999999,0.12169,0.153727,0.068289,0.133137,0.083936
