,0,1,2,3,4,5,6,7,8,9,10,11
51741,0.055106,0.094543,0.102089,0.0981279999999999,0.163456,0.119481,0.0943249999999999,0.065252,0.189566,0.167547,0.133383,0.254786
62945,0.043632,0.070568,0.09049,0.0895759999999999,0.101575,0.165087,0.151379,0.11583,0.148545,0.198345,0.1366949999999999,0.211968
24816,0.049851,0.068891,0.090741,0.0855659999999999,0.166162,0.1382489999999999,0.157846,0.085363,0.228956,0.231641,0.106693,0.167369
55220,0.053654,0.100149,0.096622,0.11381,0.172743,0.122719,0.084123,0.0816109999999999,0.191335,0.175841,0.132644,0.251754
2392,0.042202,0.06972,0.082339,0.110383,0.147028,0.17459,0.183643,0.087133,0.204661,0.214611,0.146534,0.26021
39227,0.06294,0.090576,0.086409,0.09934,0.151354,0.176876,0.162411,0.07455,0.17821,0.180885,0.187806,0.178251
62938,0.042828,0.0684039999999999,0.07682,0.09447,0.115138,0.145181,0.133547,0.117819,0.225011,0.238057,0.135734,0.280002
28644,0.05331,0.095136,0.096744,0.079217,0.120006,0.192991,0.176891,0.066416,0.278031,0.338571,0.146121,0.308157
21691,0.056492,0.083855,0.0833029999999999,0.093222,0.122064,0.15675,0.163128,0.112815,0.175456,0.197054,0.139595,0.243093
57067,0.054004,0.097599,0.102996,0.113373,0.161794,0.121765,0.101857,0.062209,0.182031,0.18591,0.131514,0.242669
59509,0.046694,0.093268,0.091052,0.09182,0.1696659999999999,0.120693,0.099231,0.11973,0.19066,0.174422,0.127424,0.249803
41936,0.059667,0.107139,0.062198,0.100062,0.1467409999999999,0.081885,0.095581,0.140388,0.211678,0.2355239999999999,0.139432,0.27848
66165,0.052252,0.1100179999999999,0.08824,0.1105039999999999,0.153857,0.186053,0.1704329999999999,0.067024,0.2291059999999999,0.249816,0.137753,0.127592
41710,0.046794,0.039855,0.104693,0.1118319999999999,0.121386,0.094604,0.0993619999999999,0.107579,0.228395,0.234057,0.157799,0.214628
3551,0.055226,0.104966,0.104077,0.0890659999999999,0.143809,0.187946,0.1472,0.068464,0.160707,0.179444,0.113687,0.223838
